,amount,asset,date,signer,sender
4065,2.0,SOL,2022-01-24,7EMmpPydTgw5yZaowaWqsUyoLSmzZpubWsq1cdzSg4Ea,7EMmpPydTgw5yZaowaWqsUyoLSmzZpubWsq1cdzSg4Ea
4066,0.1,SOL,2022-01-24,7pcmKcRGTmpSZtF5oN1tQN5BLGnZ9YtMPtXuDzZ9pEpv,7pcmKcRGTmpSZtF5oN1tQN5BLGnZ9YtMPtXuDzZ9pEpv
4067,1.0,SOL,2022-01-24,7qEVqFr1naSPCDV9q3xx6KMZn1yCHvkHZJkaA46NLmSE,7qEVqFr1naSPCDV9q3xx6KMZn1yCHvkHZJkaA46NLmSE
4068,0.2,SOL,2022-01-24,85DjKXo3yYLxW71azDYpTu8mpyAiEVtXvr6VKu6BCqES,85DjKXo3yYLxW71azDYpTu8mpyAiEVtXvr6VKu6BCqES
4069,1.0,SOL,2022-01-24,85qBye4JAD5ceNEAhnRydBexdtxCpXP7SNnFrhnpqoCU,85qBye4JAD5ceNEAhnRydBexdtxCpXP7SNnFrhnpqoCU
4070,0.15,SOL,2022-01-24,87Bhdke8qGbLJnkgDft3GTLJTUhJ4umHYgXH5uunk9UF,87Bhdke8qGbLJnkgDft3GTLJTUhJ4umHYgXH5uunk9UF
4071,81.118,SOL,2022-01-24,8XgZw7MLRmCoTgYTic9ZiDCsGW2YoVharQ1cGrMKtWsG,8XgZw7MLRmCoTgYTic9ZiDCsGW2YoVharQ1cGrMKtWsG
4072,0.1,SOL,2022-01-24,8ZyHnP89Xp7FXTDbE5cV9bBNM3dAPbXnhqMVvrKNE9if,8ZyHnP89Xp7FXTDbE5cV9bBNM3dAPbXnhqMVvrKNE9if
4073,0.611,SOL,2022-01-24,8eF7MdpGkXDhox81jhFsJzvBTrsQBTF4LBmuKNkVu2Pi,8eF7MdpGkXDhox81jhFsJzvBTrsQBTF4LBmuKNkVu2Pi
4074,5.225,SOL,2022-01-24,8eF7R2a1B9DhWQFENrE5eceMFKga9dtjsiGyxTWEK5JW,8eF7R2a1B9DhWQFENrE5eceMFKga9dtjsiGyxTWEK5JW
4075,2.5,SOL,2022-01-24,8kFiGP1t5ds3JfukRo3v8SzhZGqpkNmz1N8ExfZCTDPn,8kFiGP1t5ds3JfukRo3v8SzhZGqpkNmz1N8ExfZCTDPn
4076,200.0,SOL,2022-01-24,8tX7mJJJsbhA6XevPMDQyCb3RFbiKnaRbewdjbGSoRLc,8tX7mJJJsbhA6XevPMDQyCb3RFbiKnaRbewdjbGSoRLc
4077,0.05,SOL,2022-01-24,8wFWUPunJvJJGT86wVfjBvdSsMsbcAzDG9r5kmqJA2mn,8wFWUPunJvJJGT86wVfjBvdSsMsbcAzDG9r5kmqJA2mn
4078,8.0,SOL,2022-01-24,91YY1bLEMnoD3E1nYDM94uY5df7LP98xEHjqtutEfXcA,91YY1bLEMnoD3E1nYDM94uY5df7LP98xEHjqtutEfXcA
4079,0.006,SOL,2022-01-24,97uRwGREfu15f9TBhJhUqYMWKCdprXNtNaya35BMaezV,97uRwGREfu15f9TBhJhUqYMWKCdprXNtNaya35BMaezV
4080,0.05,SOL,2022-01-24,9CVur2McrHBb9Skb3HFSKKRVktwmAZ4BV1Ypj3cQzkWZ,9CVur2McrHBb9Skb3HFSKKRVktwmAZ4BV1Ypj3cQzkWZ
4081,0.4,SOL,2022-01-24,9h9EaiWue8QtfQd1HdiuX63MyMWRAHxA1WXtVt4Gg3tR,9h9EaiWue8QtfQd1HdiuX63MyMWRAHxA1WXtVt4Gg3tR
4082,20.0,SOL,2022-01-24,9hS3LDeTckeUDxUb1WAsK1AmRonBmps5zpm7zWYt99bY,9hS3LDeTckeUDxUb1WAsK1AmRonBmps5zpm7zWYt99bY
4083,0.13,SOL,2022-01-24,9mDydF1oa5daVNoyTD8m1mMbJsvZJujfU6HWg8P2m2Pu,9mDydF1oa5daVNoyTD8m1mMbJsvZJujfU6HWg8P2m2Pu
4084,0.01,SOL,2022-01-24,9pBfF9nv1L7swkYWpStBLUrmMiNXJpNKrWZkTwogiQM1,9pBfF9nv1L7swkYWpStBLUrmMiNXJpNKrWZkTwogiQM1
4085,32.0,SOL,2022-01-24,9xeG9NASmk4S5tnbiHyupQyX1wYrewb6Qy6cfxKbTcZD,9xeG9NASmk4S5tnbiHyupQyX1wYrewb6Qy6cfxKbTcZD
4086,1.0,SOL,2022-01-24,AByYhgNt8k1kn83foKYqJrejXqg9iisya1v3RZpGGgaA,AByYhgNt8k1kn83foKYqJrejXqg9iisya1v3RZpGGgaA
4087,0.244,SOL,2022-01-24,AHEML9ujyuzw3ARn5Ja9dyKrxMaYvJi3DpV1d8mAZskD,AHEML9ujyuzw3ARn5Ja9dyKrxMaYvJi3DpV1d8mAZskD
4088,0.05,SOL,2022-01-24,AJAqRnjrR6nPf6msNgHHxQAAGoHW1heBFH1xiRWP9DHx,AJAqRnjrR6nPf6msNgHHxQAAGoHW1heBFH1xiRWP9DHx
4089,8.0,SOL,2022-01-24,APtMjE5PHbC4i7LgowvWv82CLM3MGtEUH5TXA3txsx4D,APtMjE5PHbC4i7LgowvWv82CLM3MGtEUH5TXA3txsx4D
4090,0.0271,SOL,2022-01-24,AVEJLUqxpFVdDTbFAtPWhbr6h55DeeqE3axjfUNMFMtK,AVEJLUqxpFVdDTbFAtPWhbr6h55DeeqE3axjfUNMFMtK
4091,0.024,SOL,2022-01-24,AgJkvkFBx9VFfJL3SY2KgpAzk2VpEcBCViNscBQUNgEU,AgJkvkFBx9VFfJL3SY2KgpAzk2VpEcBCViNscBQUNgEU
4092,19.0,SOL,2022-01-24,AujWiDhvvo1gM3r161HqVFEVQdR6x3BfSPvrBhg13ku6,AujWiDhvvo1gM3r161HqVFEVQdR6x3BfSPvrBhg13ku6
4093,1.7544,SOL,2022-01-24,AwiWPGyo1M4vUBaMhqYoz8Z8Zj9UmyBt6igJYfvruv7r,AwiWPGyo1M4vUBaMhqYoz8Z8Zj9UmyBt6igJYfvruv7r
4094,0.0651,SOL,2022-01-24,B7gJft11wxLLdXqKiYxv7C5SrmoxapRTBpHqUjvg5J7v,B7gJft11wxLLdXqKiYxv7C5SrmoxapRTBpHqUjvg5J7v
4095,1.5,SOL,2022-01-24,BW542pRZ4t9yV8KYAJiPR7ryubx97zekDqCpB2qJSK7i,BW542pRZ4t9yV8KYAJiPR7ryubx97zekDqCpB2qJSK7i
4096,140.0,SOL,2022-01-24,BYpc1b6JZffQpHSYCAWBUyuDYjS4QqfQy5czdtfRWRPr,BYpc1b6JZffQpHSYCAWBUyuDYjS4QqfQy5czdtfRWRPr
4097,0.45,SOL,2022-01-24,BozqdRSRKzvxKFF9THULoyfMnQYRKrmz86NqBZppBFQr,BozqdRSRKzvxKFF9THULoyfMnQYRKrmz86NqBZppBFQr
4098,0.35,SOL,2022-01-24,C6ShQfYE3W1JRbgv2fEf5KUVmCdXvAqwGSzdWfWMWt8L,C6ShQfYE3W1JRbgv2fEf5KUVmCdXvAqwGSzdWfWMWt8L
4099,7.8,SOL,2022-01-24,CQikhhQ9STuD1S3A45DGvUAtCdSs5pw2YwJ8Mk6U9Fs7,CQikhhQ9STuD1S3A45DGvUAtCdSs5pw2YwJ8Mk6U9Fs7
4100,20.0,SOL,2022-01-24,Cpg2mA1MetDk4ZacEvtAztTuzDMTjSy1rQBfEs16AEbn,Cpg2mA1MetDk4ZacEvtAztTuzDMTjSy1rQBfEs16AEbn
4101,20.714,SOL,2022-01-24,D754bMnQX2Ze563kfXxvpkeRKzta1jvS3GR1ZBQWEv5Z,D754bMnQX2Ze563kfXxvpkeRKzta1jvS3GR1ZBQWEv5Z
4102,0.135,SOL,2022-01-24,DEgYVra8Wf749osvKu3Ea4ccpYE7uJVQyJbUN4NqYfrx,DEgYVra8Wf749osvKu3Ea4ccpYE7uJVQyJbUN4NqYfrx
4103,4.642,SOL,2022-01-24,DePBS3keezMwxtTMfveeQciEL7jdsE8Zs28MetKEuCkS,DePBS3keezMwxtTMfveeQciEL7jdsE8Zs28MetKEuCkS
4104,2.0,SOL,2022-01-24,DoymRxAs89xMXonXMbEbYY1trUfmp3L6PuBa4pgkNx5Y,DoymRxAs89xMXonXMbEbYY1trUfmp3L6PuBa4pgkNx5Y
4105,2.0,SOL,2022-01-24,DsEpYDvrxRg6e5XMmjqc6gcwDGnpmS9p1fnX3JctSBDK,DsEpYDvrxRg6e5XMmjqc6gcwDGnpmS9p1fnX3JctSBDK
4106,9.0,SOL,2022-01-24,E4hJn2fAeh58EJw3dvQbju9a135vvmunoVVQVrtutQMJ,E4hJn2fAeh58EJw3dvQbju9a135vvmunoVVQVrtutQMJ
4107,2.0,SOL,2022-01-24,E7W8fAFhx4KWhRbYVrAw7t39vz17jp9w5FDq8GnS4HK7,E7W8fAFhx4KWhRbYVrAw7t39vz17jp9w5FDq8GnS4HK7
4108,1.0,SOL,2022-01-24,E8WFgeig2pkHXbsij2J3AHbdTt7QyWeQLmrVnfbMwwfd,E8WFgeig2pkHXbsij2J3AHbdTt7QyWeQLmrVnfbMwwfd
4109,4.0,SOL,2022-01-24,E9rBeuMHoojd6BUgrEpEFFGMYHMf487Jm6J2MuBEoY1e,E9rBeuMHoojd6BUgrEpEFFGMYHMf487Jm6J2MuBEoY1e
4110,5.961,SOL,2022-01-24,EAt8Ji7DpgqhqUxS3H2CUsa6M4dv4C9GRQ9CawxsE6SS,EAt8Ji7DpgqhqUxS3H2CUsa6M4dv4C9GRQ9CawxsE6SS
4111,1.0,SOL,2022-01-24,Eqr2SaDPVLqbxmxbdG1Sx7tNqB8gPngd6nnu5S2jQovs,Eqr2SaDPVLqbxmxbdG1Sx7tNqB8gPngd6nnu5S2jQovs
4112,218.0,SOL,2022-01-24,EsDV3m3xUZ7g8QKa1kFdbZT18nNz8ddGJRcTK84WDQ7k,EsDV3m3xUZ7g8QKa1kFdbZT18nNz8ddGJRcTK84WDQ7k
4113,0.012,SOL,2022-01-24,FMJcH8LQ4ZG1zZmMcX5yEd2P6GxouPxx6WDUFGcL7go8,FMJcH8LQ4ZG1zZmMcX5yEd2P6GxouPxx6WDUFGcL7go8
4114,1.0,SOL,2022-01-24,FW2J2w8KhTJC4Dn7BC5JzxxN1gwJ5x7Y1shhxRCJK8tf,FW2J2w8KhTJC4Dn7BC5JzxxN1gwJ5x7Y1shhxRCJK8tf
4115,2.0,SOL,2022-01-24,FeikG7Kui7zw8srzShhrPv2TJgwAn61GU7m8xmaK9GnW,FeikG7Kui7zw8srzShhrPv2TJgwAn61GU7m8xmaK9GnW
4116,50.0,SOL,2022-01-24,Fm17BofEun9K6xfLJ6ZrbR9773g6GZfJnBKHYkvK8GZi,Fm17BofEun9K6xfLJ6ZrbR9773g6GZfJnBKHYkvK8GZi
4117,1.0,SOL,2022-01-24,G1Aqw9qvvYmhh1V6Dy3nWSj7N4E9zqshuUmg8P9JBjZd,G1Aqw9qvvYmhh1V6Dy3nWSj7N4E9zqshuUmg8P9JBjZd
4118,0.04,SOL,2022-01-24,GAFfEvbWT4UKepxP2RQxBNn2B5fz5aGwr4QJpf1Nm4zs,GAFfEvbWT4UKepxP2RQxBNn2B5fz5aGwr4QJpf1Nm4zs
4119,52.0,SOL,2022-01-24,GErAbBLU5MnBncyM61Wum1SGkjs1scCXXhgS4FzcG4ju,GErAbBLU5MnBncyM61Wum1SGkjs1scCXXhgS4FzcG4ju
4120,2.5,SOL,2022-01-24,GKE42qzn4hHDmaiuMGzDfDq65qSgXJGawGZVPMEvnAPe,GKE42qzn4hHDmaiuMGzDfDq65qSgXJGawGZVPMEvnAPe
4121,1.99,SOL,2022-01-24,GTuGazatVfymeTH9UQ1BcfJ8M9A2yiiAT65jFCL9mdw2,GTuGazatVfymeTH9UQ1BcfJ8M9A2yiiAT65jFCL9mdw2
4122,0.1,SOL,2022-01-24,GeTK6hNtd6tSG1W7R4UxVxeD3GojNCH6xRcQbyMWqrbK,GeTK6hNtd6tSG1W7R4UxVxeD3GojNCH6xRcQbyMWqrbK
4123,1.9,SOL,2022-01-24,GfSz1ttz6UzzdAS7jJfkb3JWqSoDSwad2zDqJRN7pzMF,GfSz1ttz6UzzdAS7jJfkb3JWqSoDSwad2zDqJRN7pzMF
4124,0.01,SOL,2022-01-24,GuugSYk5VGhpAgTLM8EQZhoTrkdM8gKbE7Vej4bYwHEj,GuugSYk5VGhpAgTLM8EQZhoTrkdM8gKbE7Vej4bYwHEj
4125,0.99,SOL,2022-01-24,H65e14obSTsuDXcYijLpq1yXjo2ARAUXwQyi2REMsmHy,H65e14obSTsuDXcYijLpq1yXjo2ARAUXwQyi2REMsmHy
4126,5.4,SOL,2022-01-24,HGaPei4zkNB1MXUVZ1frp5jrw6oMVYxiHgoutGwFy73k,HGaPei4zkNB1MXUVZ1frp5jrw6oMVYxiHgoutGwFy73k
4127,50.0,SOL,2022-01-24,He8ntunGrYuiTsiN1ojN84Dnrsv8TzaswYQVatvXBBUN,He8ntunGrYuiTsiN1ojN84Dnrsv8TzaswYQVatvXBBUN
4128,0.01,SOL,2022-01-24,Hsc3PjGoTXdnU5srhAb6LxJ5s6HeWoV5iE77aWYaNdo3,Hsc3PjGoTXdnU5srhAb6LxJ5s6HeWoV5iE77aWYaNdo3
4129,0.01,SOL,2022-01-24,J1sFjvcmhAxiYS5oerp167VDCu1u76csG5bXkkgijVJn,J1sFjvcmhAxiYS5oerp167VDCu1u76csG5bXkkgijVJn
4130,24.0,SOL,2022-01-24,J4n4fjcNdzKz8UXVEKeseuTVoUAeuMTyFcrsrFzAdS4Y,J4n4fjcNdzKz8UXVEKeseuTVoUAeuMTyFcrsrFzAdS4Y
4131,0.1,SOL,2022-01-24,JBjHGmL5NevEbtq7bCTDWX9hYE1v2SVysWbdQmG54xcK,JBjHGmL5NevEbtq7bCTDWX9hYE1v2SVysWbdQmG54xcK
4132,1.0,SOL,2022-01-24,Kfdj6cUfFfLpzha8ChPZJDnkRVohjrvWcVYkQanRr2c,Kfdj6cUfFfLpzha8ChPZJDnkRVohjrvWcVYkQanRr2c
4133,0.04,SOL,2022-01-24,XKnpC2EAHfspLAwLmhzPLG9nHHFSjUUyw5X7vqeKNou,XKnpC2EAHfspLAwLmhzPLG9nHHFSjUUyw5X7vqeKNou
4134,3.0,SOL,2022-01-24,j1oPci94Ufbouub355BcEUJAEZXBaBj3KqBiREAs1q4,j1oPci94Ufbouub355BcEUJAEZXBaBj3KqBiREAs1q4
4135,54.034,SOL,2022-01-24,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk
4136,0.141,SOL,2022-01-25,14d9ZAuKLBoLMZhTRdsQkGGPvQ3jarqvFJq2JAJodxau,14d9ZAuKLBoLMZhTRdsQkGGPvQ3jarqvFJq2JAJodxau
4137,0.041,SOL,2022-01-25,23FMRKvFBLe5FA4U2ie5VrV4mKoduumV7sDtPCsnh31K,23FMRKvFBLe5FA4U2ie5VrV4mKoduumV7sDtPCsnh31K
4138,0.5,SOL,2022-01-25,2MzcMb4CycGbuA5erdoP58TeerGZUYpkF3FBsV6bNXVQ,2MzcMb4CycGbuA5erdoP58TeerGZUYpkF3FBsV6bNXVQ
4139,0.04,SOL,2022-01-25,2VUTcrLjSbzd16E342BgHQB3X8vmwqRQNvAwLtne8bHz,2VUTcrLjSbzd16E342BgHQB3X8vmwqRQNvAwLtne8bHz
4140,0.012,SOL,2022-01-25,2i7F1VoVJkMneFrV9RQADv6AkD4YTGTGRbxhkCYcYXEB,2i7F1VoVJkMneFrV9RQADv6AkD4YTGTGRbxhkCYcYXEB
4141,0.1,SOL,2022-01-25,2msPmgmMRuYWZG56ShSaZBgZu8fydvbv1kWvGB2jsrRZ,2msPmgmMRuYWZG56ShSaZBgZu8fydvbv1kWvGB2jsrRZ
4142,0.02,SOL,2022-01-25,2rQAiRouieQY45As3trfvnwUBZiuKXCbz2VF3wehuryK,2rQAiRouieQY45As3trfvnwUBZiuKXCbz2VF3wehuryK
