,amount,symbol,cash,date,signer,receiver,asset
1010,2962.578139,USDC,USDC,2022-01-14T08:41:50Z,85pS7Zhy4Ba5rmo16aMtZ8ZLk47jsCBEoLk5kUUnxGts,85pS7Zhy4Ba5rmo16aMtZ8ZLk47jsCBEoLk5kUUnxGts,SOL
1011,59083.773909,USDC,USDC,2022-01-14T08:45:06Z,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,SOL
1012,5007.099482,USDC,USDC,2022-01-14T08:48:42Z,6jsJogt36LeZM15TZB3aGH6GnGKkbBAL2pEneS6xAQds,6jsJogt36LeZM15TZB3aGH6GnGKkbBAL2pEneS6xAQds,SOL
1013,2012.853992,USDC,USDC,2022-01-14T08:52:25Z,9PPeCR3LbnfeMZC2MLte3poiH5uRdz1FBsL7oKyGrkWi,9PPeCR3LbnfeMZC2MLte3poiH5uRdz1FBsL7oKyGrkWi,SOL
1014,100.141988,USDC,USDC,2022-01-14T08:56:53Z,3MFxDHLMkv863rxcupKQ4srPZnT5yDwFAaTENhJBxaKM,3MFxDHLMkv863rxcupKQ4srPZnT5yDwFAaTENhJBxaKM,SOL
1015,50.070994,USDC,USDC,2022-01-14T08:59:28Z,GJ9fTwomD6eRFxiASoWbco3cFeCvAexuxVqUzkqYsFUC,GJ9fTwomD6eRFxiASoWbco3cFeCvAexuxVqUzkqYsFUC,SOL
1016,801.135917,USDC,USDC,2022-01-14T09:02:30Z,HR8tGgDDQ3tVuqtuysQQe4pWW54m5ruLzMiX3oBFetfi,HR8tGgDDQ3tVuqtuysQQe4pWW54m5ruLzMiX3oBFetfi,SOL
1017,177.251321,USDC,USDC,2022-01-14T09:06:00Z,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,SOL
1018,34048.276489,USDC,USDC,2022-01-14T09:10:25Z,BRSh2ESDF26ncufZHXC2KbgPkskNAgDJEqiwFvt36rrt,BRSh2ESDF26ncufZHXC2KbgPkskNAgDJEqiwFvt36rrt,SOL
1019,20028.397935,USDC,USDC,2022-01-14T09:21:57Z,8aczpuY3FikEN9LbKuPcsLTuzSqGzW5i94vbZ53t3oMv,8aczpuY3FikEN9LbKuPcsLTuzSqGzW5i94vbZ53t3oMv,SOL
1020,2523.31616,USDC,USDC,2022-01-14T09:29:19Z,FBCnBHUTpJmEs42vtUYXnjQhfaQmUMGaRBbwqJUF8nY,FBCnBHUTpJmEs42vtUYXnjQhfaQmUMGaRBbwqJUF8nY,SOL
1021,60554.353692,USDC,USDC,2022-01-14T09:33:37Z,HCi3npwLa841efSeLcuntduJur7TyKYssP6gVTsCsQz8,HCi3npwLa841efSeLcuntduJur7TyKYssP6gVTsCsQz8,SOL
1022,100.115669,USDC,USDC,2022-01-14T09:34:03Z,3zAszrFQyEhKQ9eB9qMwpzTLk3cx1y1WAnvBjU1bZ3xG,3zAszrFQyEhKQ9eB9qMwpzTLk3cx1y1WAnvBjU1bZ3xG,BTC
1023,452.542302,USDC,USDC,2022-01-14T09:38:15Z,C5q4tYiDzjJnikeVTBKFV3Xqp9eQ3jhZ6U4Esgrnuxih,C5q4tYiDzjJnikeVTBKFV3Xqp9eQ3jhZ6U4Esgrnuxih,SOL
1024,77.828749,USDC,USDC,2022-01-14T09:40:05Z,GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,GuhEKa4pLJ8kydPoyGmvkkbThSUGA2q47Z94yz3Q3Qr8,SOL
1025,10014.198967,USDC,USDC,2022-01-14T09:40:38Z,5Wtd77LXMeTwkVn9pHLBsmbgx4d9pzNdeVoC1Gf7iJk5,5Wtd77LXMeTwkVn9pHLBsmbgx4d9pzNdeVoC1Gf7iJk5,SOL
1026,131.630201,USDC,USDC,2022-01-14T09:41:23Z,3ZXXECqc6BCMmwLqgpNhdxE44r8GP8mBTqvUaUJqFLKp,3ZXXECqc6BCMmwLqgpNhdxE44r8GP8mBTqvUaUJqFLKp,SOL
1027,5207.051087,USDC,USDC,2022-01-14T09:51:09Z,EgpHWZJeo8dWCse7KxjvpzbWZDaLdaTie2YhFftzj2u,EgpHWZJeo8dWCse7KxjvpzbWZDaLdaTie2YhFftzj2u,SOL
1028,481.697138,USDC,USDC,2022-01-14T09:53:58Z,AaH89fdgug31XSpRGFfPRjcQUB93uzDZvwgcQHLaYA5P,AaH89fdgug31XSpRGFfPRjcQUB93uzDZvwgcQHLaYA5P,SOL
1029,5005.783471,USDC,USDC,2022-01-14T09:55:36Z,Hk4aJGF2WUG9M3RCTG7rXR3G8zSjimyz7bhJShd8NRtr,Hk4aJGF2WUG9M3RCTG7rXR3G8zSjimyz7bhJShd8NRtr,BTC
1030,18220.319352,USDC,USDC,2022-01-14T09:55:47Z,8iJDjdGxzMUP2dwbZqrF9pKSPr7Ns821StDQzVoiMwj1,8iJDjdGxzMUP2dwbZqrF9pKSPr7Ns821StDQzVoiMwj1,SOL
1031,500.709948,USDC,USDC,2022-01-14T10:03:15Z,2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu,2mto4B3Gi2HJ5bMbPYQqs92Ctnry6ihuCKWgkYTs19gu,SOL
1032,500.710002,USDC,USDC,2022-01-14T10:10:47Z,dony8h55mkVke4etokZev9xoVq3YDECkvK6MmiiCJVe,dony8h55mkVke4etokZev9xoVq3YDECkvK6MmiiCJVe,SOL
1033,1.001155,USDC,USDC,2022-01-14T10:14:23Z,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,BTC
1034,6171.216996,USDC,USDC,2022-01-14T10:17:26Z,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,MNGO
1035,6175.055509,USDC,USDC,2022-01-14T10:18:23Z,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,SOL
1036,829.062764,USDC,USDC,2022-01-14T10:20:44Z,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,BTC
1037,20015.947963,USDC,USDC,2022-01-14T10:31:55Z,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,MNGO
1038,50070.994838,USDC,USDC,2022-01-14T10:35:08Z,BVRbYrXHdMBbZpveA5YfbTviQBcxL6kYBXgto2ShXbrU,BVRbYrXHdMBbZpveA5YfbTviQBcxL6kYBXgto2ShXbrU,SOL
1039,12146.436567,USDC,USDC,2022-01-14T10:44:14Z,5cavExSNQDCuA533BADVr5VuSM1kzfgBfjq41sy4THUJ,5cavExSNQDCuA533BADVr5VuSM1kzfgBfjq41sy4THUJ,SOL
1040,100.079739,USDC,USDC,2022-01-14T10:45:29Z,CY7hirZsu31qmF8NgWE6R86EeUCYR6tJuDa1AWF1RR7d,CY7hirZsu31qmF8NgWE6R86EeUCYR6tJuDa1AWF1RR7d,MNGO
1041,6173.482992,USDC,USDC,2022-01-14T11:29:48Z,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,6nGzYMz7nDZ1J5GbjzcrYyhxvxoaw2dAf31UCdGc3je,BTC
1042,4506.389535,USDC,USDC,2022-01-14T11:34:14Z,8LSEjTkEzfyPY336BZkat54Gt5BvFFBXTH2mZXBZQCPw,8LSEjTkEzfyPY336BZkat54Gt5BvFFBXTH2mZXBZQCPw,SOL
1043,4376.540797,USDC,USDC,2022-01-14T12:07:32Z,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,SOL
1044,5005.783471,USDC,USDC,2022-01-14T12:08:15Z,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,BTC
1045,50070.994838,USDC,USDC,2022-01-14T12:09:01Z,8e2AuPCRMv4aUPrcxDZZqJngaNy2dJPVhKQLuMj9VpnA,8e2AuPCRMv4aUPrcxDZZqJngaNy2dJPVhKQLuMj9VpnA,SOL
1046,2022.868191,USDC,USDC,2022-01-14T12:13:21Z,7BnCWPnXVvo845FbxmaTagfhXmxehBt4WXua9buTUd1V,7BnCWPnXVvo845FbxmaTagfhXmxehBt4WXua9buTUd1V,SOL
1047,57.080934,USDC,USDC,2022-01-14T12:35:35Z,6TZdECU2kiR2weYE9MtwB8nr2Rcuezs3jUEiB1RAmtSf,6TZdECU2kiR2weYE9MtwB8nr2Rcuezs3jUEiB1RAmtSf,SOL
1048,20.041412,USDC,USDC,2022-01-14T12:37:11Z,6daxiUzvEJVNPRYruu2U9ZKHYtaz4iiYXQPGbRcj19Uu,6daxiUzvEJVNPRYruu2U9ZKHYtaz4iiYXQPGbRcj19Uu,SOL
1049,324.170392,USDC,USDC,2022-01-14T12:39:34Z,5ywRzvypgtdzkbmj6koF32KsUqKsRvibEbL4fY1447QZ,5ywRzvypgtdzkbmj6koF32KsUqKsRvibEbL4fY1447QZ,SOL
1050,1002.851637,USDC,USDC,2022-01-14T12:41:04Z,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,SOL
1051,3002.392194,USDC,USDC,2022-01-14T13:09:08Z,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,MNGO
1052,1002.366244,USDC,USDC,2022-01-14T13:11:19Z,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,tJm9SrW2iqQLSqkks4DM7q9KJSNBUkfhAnWhCdTVqVk,SOL
1053,300.239218,USDC,USDC,2022-01-14T13:38:19Z,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,MNGO
1054,300.425968,USDC,USDC,2022-01-14T13:38:29Z,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,SOL
1055,300.347007,USDC,USDC,2022-01-14T13:38:57Z,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,CpDKmQogXgc2t1A2Ahx4Vd4bFsQdGcKhYiw9LHycrDDQ,BTC
1056,5098.253638,USDC,USDC,2022-01-14T13:42:16Z,GgxnQG5ewF1EfJSXA2rsNGmTMFgSAqADD7cQYvhCiuE6,GgxnQG5ewF1EfJSXA2rsNGmTMFgSAqADD7cQYvhCiuE6,SOL
1057,681.901792,USDC,USDC,2022-01-14T13:50:13Z,DHUvixZpd9LtGzMjRpeei1W7eohz1CDPaFgtXod9eWBw,DHUvixZpd9LtGzMjRpeei1W7eohz1CDPaFgtXod9eWBw,SOL
1058,2920.613708,USDC,USDC,2022-01-14T13:54:56Z,FpQ1VBwLpWqHghvjpBDQ5gbTD3oYxZ7LrhPGn8adudi4,FpQ1VBwLpWqHghvjpBDQ5gbTD3oYxZ7LrhPGn8adudi4,SOL
1059,1702.413823,USDC,USDC,2022-01-14T13:57:55Z,9P9UnD2o3XEZtm8ov7Enz3W4QUMdxqF2MPnTXH58nGzL,9P9UnD2o3XEZtm8ov7Enz3W4QUMdxqF2MPnTXH58nGzL,SOL
1060,2251.190996,USDC,USDC,2022-01-14T13:59:15Z,tCw98YuVqNruoGQbqTDNoh6f8wz8fiecRVNWnTc2rhG,tCw98YuVqNruoGQbqTDNoh6f8wz8fiecRVNWnTc2rhG,SOL
1061,121.835095,USDC,USDC,2022-01-14T14:22:47Z,em1nFJGj2NYxU4VHo9Exx4rzzqQxyrfJwrg8G1ctioy,em1nFJGj2NYxU4VHo9Exx4rzzqQxyrfJwrg8G1ctioy,SOL
1062,100141.989677,USDC,USDC,2022-01-14T14:32:59Z,8rnNx4DEZT5d2pc9BNf7ZfmMkWxYabGS8jt5aptsRvU,8rnNx4DEZT5d2pc9BNf7ZfmMkWxYabGS8jt5aptsRvU,SOL
1063,200.283979,USDC,USDC,2022-01-14T15:21:42Z,Gf27gNsfKrz4e56V9myBjaRUhEqFcM9Ghj5fBL1Qkf1Z,Gf27gNsfKrz4e56V9myBjaRUhEqFcM9Ghj5fBL1Qkf1Z,SOL
1064,901.277907,USDC,USDC,2022-01-14T15:28:23Z,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,SOL
1065,20029.509939,USDC,USDC,2022-01-14T15:33:30Z,5cShNqx2E54RJK49myPhE757RJAEgnGKcbRqPVW4nwjC,5cShNqx2E54RJK49myPhE757RJAEgnGKcbRqPVW4nwjC,SOL
1066,17942.284077,USDC,USDC,2022-01-14T15:34:40Z,8ZzoYxJyCw2QPuAxWJMsVmjNyuy9NiNy2rNKxKajb8We,8ZzoYxJyCw2QPuAxWJMsVmjNyuy9NiNy2rNKxKajb8We,SOL
1067,10014.198967,USDC,USDC,2022-01-14T15:35:06Z,GJ5vze6xdSA4Hgf58M7fuJTDLV2wwcqoT9nWmYHMu1Po,GJ5vze6xdSA4Hgf58M7fuJTDLV2wwcqoT9nWmYHMu1Po,SOL
1068,1175.982389,USDC,USDC,2022-01-14T15:45:49Z,AGSt8UgvCsYP1BMZkrTkBL4ergLLZr5ovBZBuDZejzk2,AGSt8UgvCsYP1BMZkrTkBL4ergLLZr5ovBZBuDZejzk2,SOL
1069,4285.773019,USDC,USDC,2022-01-14T15:52:25Z,AJyv1Bz2zRPbXhEAnLitLcw6N2x4eAMnHZxc3osVN2FF,AJyv1Bz2zRPbXhEAnLitLcw6N2x4eAMnHZxc3osVN2FF,SOL
1070,3014.273888,USDC,USDC,2022-01-14T16:43:44Z,ARGATMwBCdxy574dyREpZxVYWRexM53MGV9ximHq9Qjh,ARGATMwBCdxy574dyREpZxVYWRexM53MGV9ximHq9Qjh,SOL
1071,5007.099483,USDC,USDC,2022-01-14T18:14:13Z,96WX37vQhNmrYmE5UhWG1xFmYX6QM9X9vxUiNu3MtwYD,96WX37vQhNmrYmE5UhWG1xFmYX6QM9X9vxUiNu3MtwYD,SOL
1072,100.141989,USDC,USDC,2022-01-14T18:28:26Z,BrbCGerA9pWieAWozWEf33bU5d52wUXbUzNbdL5RgohQ,BrbCGerA9pWieAWozWEf33bU5d52wUXbUzNbdL5RgohQ,SOL
1073,34124.3714,USDC,USDC,2022-01-14T18:43:01Z,5eDHe3YTVXsb5btiJjgBjr8jNjDFA1uaJs3iZeQ2pxp8,5eDHe3YTVXsb5btiJjgBjr8jNjDFA1uaJs3iZeQ2pxp8,MNGO
1074,534656.080047,USDC,USDC,2022-01-14T19:18:29Z,DaiuhLjEVPirm7WcAZ3ntvB9BW3DuQRpbH1xVvwDFk5p,DaiuhLjEVPirm7WcAZ3ntvB9BW3DuQRpbH1xVvwDFk5p,SOL
1075,80.557642,USDC,USDC,2022-01-14T19:53:34Z,A6FSrLg9osYhgsAUV53joTmmadgHX6oJbyVFfmBGs29L,A6FSrLg9osYhgsAUV53joTmmadgHX6oJbyVFfmBGs29L,SOL
1076,19030.25656,USDC,USDC,2022-01-14T20:47:45Z,637PjgHUH2ydr6wY9wHdULaGynFzSUqFRuJbHRNcU2V8,637PjgHUH2ydr6wY9wHdULaGynFzSUqFRuJbHRNcU2V8,SOL
1077,148210.144722,USDC,USDC,2022-01-14T21:20:03Z,Hz1deZNVhzBohegToNQr7NGa8BiFTgcRAW1nfQ22Kzso,Hz1deZNVhzBohegToNQr7NGa8BiFTgcRAW1nfQ22Kzso,SOL
1078,10011.596297,USDC,USDC,2022-01-14T22:06:14Z,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,BpvbaZ7GrKt3Aq9TQC59eNfZKco3UaM5fscMjkkHLmmC,BTC
1079,1148493.538192,USDC,USDC,2022-01-14T22:08:03Z,6JLizo4EWhyGEbWuLnRYM3n1ctXbpYquFdBZPjNn65SH,6JLizo4EWhyGEbWuLnRYM3n1ctXbpYquFdBZPjNn65SH,BTC
1080,1001419.896773,USDC,USDC,2022-01-14T22:09:12Z,6JLizo4EWhyGEbWuLnRYM3n1ctXbpYquFdBZPjNn65SH,6JLizo4EWhyGEbWuLnRYM3n1ctXbpYquFdBZPjNn65SH,SOL
1081,61.086612,USDC,USDC,2022-01-14T22:33:20Z,3khgPjvK86KWDnmTh2idH4LCo5VzDqEzBxVbuqFB1HRx,3khgPjvK86KWDnmTh2idH4LCo5VzDqEzBxVbuqFB1HRx,SOL
1082,108.44872,USDC,USDC,2022-01-14T23:45:17Z,DA3hLSwJsAPjHa9QgXUHMYpXhvJeDria1QUaXUXLB14n,DA3hLSwJsAPjHa9QgXUHMYpXhvJeDria1QUaXUXLB14n,SOL
1083,511.879846,USDC,USDC,2022-01-15T02:07:30Z,G67QwdR28Z6HHkUx7eSRkGW3joFQCd9TfTNWykEcMFjj,G67QwdR28Z6HHkUx7eSRkGW3joFQCd9TfTNWykEcMFjj,SOL
1084,100898.830311,USDC,USDC,2022-01-15T04:30:48Z,GGxWknuxchujqwhWGeLWBo9wuYhLC72w1GvSEsx6JnjG,GGxWknuxchujqwhWGeLWBo9wuYhLC72w1GvSEsx6JnjG,SOL
1085,4396.61846,USDC,USDC,2022-01-15T06:11:12Z,BXFoETtorE1aqvSepq7PjFUANyPZXCZscVHEev9AeVA6,BXFoETtorE1aqvSepq7PjFUANyPZXCZscVHEev9AeVA6,SOL
1086,100.448926,USDC,USDC,2022-01-15T06:24:07Z,DfeKgjENZHsZtfrwMqQM8EpsyU3UhaqLKBWdaX2x4Mzg,DfeKgjENZHsZtfrwMqQM8EpsyU3UhaqLKBWdaX2x4Mzg,SOL
1087,500.709948,USDC,USDC,2022-01-15T07:04:44Z,GH4KFt6tiTGFLgi6KiFK8uPPVyYXg99hmCLeEWXjX5nP,GH4KFt6tiTGFLgi6KiFK8uPPVyYXg99hmCLeEWXjX5nP,SOL
1088,500.578347,USDC,USDC,2022-01-15T07:05:08Z,GH4KFt6tiTGFLgi6KiFK8uPPVyYXg99hmCLeEWXjX5nP,GH4KFt6tiTGFLgi6KiFK8uPPVyYXg99hmCLeEWXjX5nP,BTC
1089,300425.969034,USDC,USDC,2022-01-15T07:27:32Z,4z3gah7zxJkgDfjfRMDz9DzqKDy8cQKsY6SCTRCjpKcc,4z3gah7zxJkgDfjfRMDz9DzqKDy8cQKsY6SCTRCjpKcc,SOL
1090,1001.419896,USDC,USDC,2022-01-15T07:50:45Z,3upQdKHx7afboT11EzAxkfiHHGo2UZhuSD9RbQevBPB3,3upQdKHx7afboT11EzAxkfiHHGo2UZhuSD9RbQevBPB3,SOL
1091,200.283979,USDC,USDC,2022-01-15T09:27:53Z,34kybuKEFhQkAQh4HeHmT5G3SmLjCYgHGfAQnJ3bdbbT,34kybuKEFhQkAQh4HeHmT5G3SmLjCYgHGfAQnJ3bdbbT,SOL
1092,131.59951,USDC,USDC,2022-01-15T10:29:26Z,BkNJtSq3dH1gzG3FMGkFpegdMYuUpDPxDdydTvJU3Md5,BkNJtSq3dH1gzG3FMGkFpegdMYuUpDPxDdydTvJU3Md5,SOL
1093,63.089453,USDC,USDC,2022-01-15T13:15:03Z,9poenUvwJTKLEYZ6e9DHjFSUdyHZ1FQ8NUbUEpEx3BBU,9poenUvwJTKLEYZ6e9DHjFSUdyHZ1FQ8NUbUEpEx3BBU,SOL
1094,92.709382,USDC,USDC,2022-01-15T13:53:12Z,H8Pn8minEzy99QCXo35nKZH7FSbXE2EJo2rjo518pXjL,H8Pn8minEzy99QCXo35nKZH7FSbXE2EJo2rjo518pXjL,SOL
1095,40056.795872,USDC,USDC,2022-01-15T14:16:05Z,4S6qs8xyA3JDzmKMRqiyHCPbzKTfWRcAqfRYZfv3iTNR,4S6qs8xyA3JDzmKMRqiyHCPbzKTfWRcAqfRYZfv3iTNR,SOL
1096,10007.973982,USDC,USDC,2022-01-15T16:37:39Z,CkKkrwBjKYYbjBgStgujYrRBqn2ZFHdrM1MFDTJqbQ8X,CkKkrwBjKYYbjBgStgujYrRBqn2ZFHdrM1MFDTJqbQ8X,MNGO
1097,50.070994,USDC,USDC,2022-01-15T18:11:38Z,HqReDyM6DcL6hRhFuVCi1poKzZXnsN7yiwL828EUJPpM,HqReDyM6DcL6hRhFuVCi1poKzZXnsN7yiwL828EUJPpM,SOL
1098,3428.196393,USDC,USDC,2022-01-15T18:53:03Z,4D5TsoJHX8ncqVMQ3w1UaCQHELvt2ohtqLcabePCKBE7,4D5TsoJHX8ncqVMQ3w1UaCQHELvt2ohtqLcabePCKBE7,SOL
1099,48.541917,USDC,USDC,2022-01-16T02:22:32Z,CiVSK81H4kuC4LRiRb93fPLoxFmW5YfCKxnKJsvzzPza,CiVSK81H4kuC4LRiRb93fPLoxFmW5YfCKxnKJsvzzPza,SOL
1100,400.31896,USDC,USDC,2022-01-16T09:21:07Z,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,MNGO
1101,400.567958,USDC,USDC,2022-01-16T09:28:15Z,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,SOL
1102,400.462677,USDC,USDC,2022-01-16T09:28:42Z,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,BTC
1103,461.99849,USDC,USDC,2022-01-16T14:55:07Z,5YeCMgvCCvijiwncSVdUJiv6CHfPXMsnTyh44azqR7wt,5YeCMgvCCvijiwncSVdUJiv6CHfPXMsnTyh44azqR7wt,SOL
1104,453.174191,USDC,USDC,2022-01-16T15:40:14Z,2nJkGwTRik9cuzgjwmjqbhvF2ewMbUaHTfUXEbAziASE,2nJkGwTRik9cuzgjwmjqbhvF2ewMbUaHTfUXEbAziASE,SOL
1105,499.891864,USDC,USDC,2022-01-17T00:10:44Z,7ckkUSaHFKQuZVT64Ta4cyGGbwgP9upZzcfg23Yv7SQW,7ckkUSaHFKQuZVT64Ta4cyGGbwgP9upZzcfg23Yv7SQW,SOL
1106,30034.700829,USDC,USDC,2022-01-17T07:27:47Z,CequUJJVJHTDjABpQmuTWUr39gBab5jNP38dsTkS5BEo,CequUJJVJHTDjABpQmuTWUr39gBab5jNP38dsTkS5BEo,BTC
1107,10643.055956,USDC,USDC,2022-01-17T19:24:51Z,GwbzjxH5QpTKjnLptTJsEgEr4FjtSzdTV9idvM1c1c58,GwbzjxH5QpTKjnLptTJsEgEr4FjtSzdTV9idvM1c1c58,SOL
1108,14.662433,USDC,USDC,2022-01-18T01:57:15Z,EYwsJcCL99dLokoWwU1vAe3hLF5UE3bpcjju6Q48kocE,EYwsJcCL99dLokoWwU1vAe3hLF5UE3bpcjju6Q48kocE,SOL
1109,10011.566943,USDC,USDC,2022-01-18T02:20:58Z,6GzipuAXr5rd8VdSiwtyinUEA1gsY4qBDjp1FrafHj4Z,6GzipuAXr5rd8VdSiwtyinUEA1gsY4qBDjp1FrafHj4Z,BTC
1110,48436.260529,USDC,USDC,2022-01-18T15:05:11Z,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,SOL
1111,30034.700829,USDC,USDC,2022-01-18T15:05:38Z,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,BTC
1112,3.072941,USDC,USDC,2022-01-19T23:05:15Z,4JMHSVqM7st9SXev7bYmmxqx8RRtTBGD2dLU4yDQnatG,4JMHSVqM7st9SXev7bYmmxqx8RRtTBGD2dLU4yDQnatG,SOL
1113,4005.679587,USDC,USDC,2022-01-20T12:54:53Z,DLrYNfG8qFE38q2fQjtnx2bbNZoAWXqSgNKJ5DZis3WD,DLrYNfG8qFE38q2fQjtnx2bbNZoAWXqSgNKJ5DZis3WD,SOL
1114,1011.834959,USDC,USDC,2022-01-21T08:20:41Z,99ogqBq4pwMjx4bRaTXgiuYcJyqZ5YC46jZAtMbXjgu1,99ogqBq4pwMjx4bRaTXgiuYcJyqZ5YC46jZAtMbXjgu1,SOL
1115,505.917479,USDC,USDC,2022-01-21T08:21:14Z,AmtMBmANN9RLadVHji48boQVu9bGjabFGnY4eLAnVdcb,AmtMBmANN9RLadVHji48boQVu9bGjabFGnY4eLAnVdcb,SOL
1116,9990.0,USDC,USDC,2022-01-21T08:21:24Z,4AUBcTAaRAgx9PXqo1VqNfKHzJD6kk7srRJnbFMtTQFa,4AUBcTAaRAgx9PXqo1VqNfKHzJD6kk7srRJnbFMtTQFa,SOL
1117,2997.030913,USDC,USDC,2022-01-21T08:22:42Z,3gBGxxrsgwd7qmw5JQfXjYfyxVCmFBq4CeEjnLb66iQt,3gBGxxrsgwd7qmw5JQfXjYfyxVCmFBq4CeEjnLb66iQt,SOL
1118,101937.805657,USDC,USDC,2022-01-21T08:23:58Z,CcpaQVQPuBEMY2gWRYENhtKrVXcoY54czUWvQGeXUW1P,CcpaQVQPuBEMY2gWRYENhtKrVXcoY54czUWvQGeXUW1P,SOL
1119,449.507848,USDC,USDC,2022-01-21T08:28:16Z,AwQqoRDZoPcrAuHgfHeUxpF4HbC9XdKVmmsay15iZXFN,AwQqoRDZoPcrAuHgfHeUxpF4HbC9XdKVmmsay15iZXFN,SOL
1120,926.825502,USDC,USDC,2022-01-21T08:33:19Z,38XdW4RFVRLKNBziXKp2Xbpxrqi8oVxPxMUXxxZoqdQA,38XdW4RFVRLKNBziXKp2Xbpxrqi8oVxPxMUXxxZoqdQA,SOL
1121,1009.377513,USDC,USDC,2022-01-21T08:35:57Z,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,SOL
1122,80946.796786,USDC,USDC,2022-01-21T08:51:59Z,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,SOL
1123,5045.493855,USDC,USDC,2022-01-21T09:01:43Z,HhH1Z72Gbwc7aR6ehHQaCRBwTGD2e6cZmjr99RMeSeYh,HhH1Z72Gbwc7aR6ehHQaCRBwTGD2e6cZmjr99RMeSeYh,SOL
1124,89574.04593,USDC,USDC,2022-01-21T09:04:09Z,G1rTKbU9TwsvzL66Pevc3CwZH1sGyEJP9fyEcnVGZWUd,G1rTKbU9TwsvzL66Pevc3CwZH1sGyEJP9fyEcnVGZWUd,SOL
